Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D
2018,190,3.5,-0.9,0,2.5,20.8,20.8,0.635112216
2018,190,4,-1,0,3,20.9,20.9,0.663094688
2018,190,4.5,-1,0,2.8,20.8,20.8,0.631461647
2018,190,5,-1,0.2,3,20.6,20.6,0.598953493
2018,190,5.5,-1,0.4,2.9,20.4,20.4,0.566651417
2018,190,6,-1,0.2,2.1,20.2,20.2,0.529704004
2018,190,6.5,-1,0,1.8,20.4,20.4,0.569817815
2018,190,7,0.2,0,1.6,20.4,20.4,0.592794966
2018,190,7.5,13.1,0,2,20.4,20.4,0.637780883
2018,190,8,25.6,0,2.8,20.5,20.5,0.686989169
2018,190,8.5,37.7,0,2.9,20.4,20.4,0.688603965
2018,190,9,49,0,2.6,20.3,20.3,0.683379266
2018,190,9.5,91.9,0,2.6,20.3,20.3,0.686020396
2018,190,10,284.3,0,2.9,20.8,20.8,0.781549485
2018,190,10.5,545.7,0,4,21.1,21.1,0.895635645
2018,190,11,610.3,0,3.2,21.2,21.2,0.978404307
2018,190,11.5,606,0,2,21.4,21.4,1.035515919
2018,190,12,430,0,2.5,21.1,21.1,0.98686608
2018,190,12.5,327,0,1.5,20.6,20.6,0.901929672
2018,190,13,308.7,0,1.9,20.4,20.4,0.902525274
2018,190,13.5,240.1,0,1.5,20.3,20.3,0.861673249
2018,190,14,239,0,1.1,20.2,20.2,0.843239032
2018,190,14.5,205,0,1.3,20.2,20.2,0.839630909
2018,190,15,194.8,0,1.8,20,20,0.829572124
2018,190,15.5,206.4,0,2.1,19.9,19.9,0.869206958
2018,190,16,147.5,0,2.1,19.9,19.9,0.849476077
2018,190,16.5,90.4,0,1.6,19.6,19.6,0.811753719
2018,190,17,54.9,0,1.8,19.5,19.5,0.78597383
2018,190,17.5,23.4,0,1.8,19.4,19.4,0.763386741
2018,190,18,8.8,0,2.2,19.5,19.5,0.755343008
2018,190,18.5,-0.1,0,2.3,19.4,19.4,0.745179155
2018,190,19,-1,0,2.4,19.4,19.4,0.751516585
2018,190,19.5,-1,0,3.2,19.5,19.5,0.769761993
2018,190,20,-1,0,2.6,19.4,19.4,0.776463298
2018,190,20.5,-1,0,2.2,19.4,19.4,0.882927982
2018,190,21,-1,0,3.2,19.3,19.3,0.916574277
2018,190,21.5,-1.1,0,2.9,19.2,19.2,0.953214196
2018,190,22,-1,0,2.8,18.9,18.9,0.905899615
2018,190,22.5,-1.1,0,2.6,18.7,18.7,0.895825512
2018,190,23,-1,0,2.4,18.5,18.5,0.865182199
2018,190,23.5,-1.1,0,3.2,18.4,18.4,0.841474891
2018,191,0,-0.9,0,3.5,18.4,18.4,0.867422384
2018,191,0.5,-1,0,3.4,18.6,18.6,0.876334355
2018,191,1,-1.1,0,3.3,18.8,18.8,0.901210907
2018,191,1.5,-1.1,0,3.1,18.9,18.9,0.893445432
2018,191,2,-1.1,0,2.8,18.9,18.9,0.901496897
2018,191,2.5,-1,0,2.8,18.9,18.9,0.900297866
2018,191,3,-1,0,2.3,18.9,18.9,0.891648614
2018,191,3.5,-1,0,2.7,18.8,18.8,0.876347839
2018,191,4,-1,0,3.8,19,19,0.89295952
2018,191,4.5,-1,0,2.8,19.1,19.1,0.9148332
2018,191,5,-1,0,3.3,19,19,0.887119494
2018,191,5.5,-0.9,0,3.4,19,19,0.874057261
2018,191,6,-1,0,3.1,18.9,18.9,0.858544304
2018,191,6.5,-1,0,2.8,18.9,18.9,0.835183322
2018,191,7,3.1,0,2.5,18.9,18.9,0.815637814
2018,191,7.5,42.4,0,2.7,19.1,19.1,0.819929743
2018,191,8,144.2,0,2.5,19.3,19.3,0.831050598
2018,191,8.5,275.8,0,2.6,19.5,19.5,0.844343598
2018,191,9,276.5,0,2.6,19.8,19.8,0.846713699
2018,191,9.5,304.3,0,3,19.9,19.9,0.830287826
2018,191,10,387.1,0,2.4,20.2,20.2,0.826732464
2018,191,10.5,491,0,2.8,20.4,20.4,0.831913321
2018,191,11,592.1,0,2.1,20.7,20.7,0.843966103
2018,191,11.5,527.7,0,1.9,21,21,0.862495871
2018,191,12,702.9,0,3.5,21.1,21.1,0.925678819
2018,191,12.5,697.7,0,2.1,21.5,21.5,1.004301553
2018,191,13,695.7,0,2.9,21.3,21.3,1.022320051
2018,191,13.5,696.7,0,2.8,21.3,21.3,1.039946227
2018,191,14,675.3,0,2.8,21.3,21.3,1.024349912
2018,191,14.5,595.7,0,2.9,21.1,21.1,1.051255031
2018,191,15,488.3,0,3,21,21,1.010049455
2018,191,15.5,317.8,0,2.4,20.9,20.9,0.974870988
2018,191,16,157.3,0,1.6,20.4,20.4,0.903129354
2018,191,16.5,225.5,0,1.8,20.6,20.6,0.9121463
2018,191,17,113.2,0,1.9,20.4,20.4,0.875010758
2018,191,17.5,43.9,0,1.8,20.2,20.2,0.839060186
2018,191,18,11,0,1.7,20.1,20.1,0.823747684
2018,191,18.5,-0.4,0,1.6,19.9,19.9,0.781334971
2018,191,19,-0.9,0,1.9,20.1,20.1,0.775122287
2018,191,19.5,-0.9,0,1.8,20.2,20.2,0.763638535
2018,191,20,-1,0,1.7,20.1,20.1,0.728539148
2018,191,20.5,-0.9,0,1.7,20.1,20.1,0.730076182
2018,191,21,-1,0,1.7,20,20,0.732000347
2018,191,21.5,-1,0,1.7,20,20,0.727742041
2018,191,22,-0.9,0,2.4,20.1,20.1,0.776929092
2018,191,22.5,-1,0,3,19.9,19.9,0.757886808
2018,191,23,-0.9,0,2.6,19.8,19.8,0.73763907
2018,191,23.5,-0.9,0,3,19.8,19.8,0.734928165
2018,192,0,-0.9,0,3.5,20,20,0.741959223
2018,192,0.5,-0.9,0,3.3,20.1,20.1,0.753369244
2018,192,1,-0.9,0,4,20.2,20.2,0.772805173
2018,192,1.5,-1,0,3.2,20.2,20.2,0.756996026
2018,192,2,-0.9,0,3,20.2,20.2,0.72237266
2018,192,2.5,-0.9,0,2.9,20.3,20.3,0.704414212
2018,192,3,-0.9,0,3.4,20.3,20.3,0.700812298
2018,192,3.5,-1,0,3,20.3,20.3,0.681583945
2018,192,4,-0.9,0,2.6,20.4,20.4,0.673411984
2018,192,4.5,-1,0,2.6,20.3,20.3,0.658288174
2018,192,5,-1,0,2.8,20.3,20.3,0.675946854
2018,192,5.5,-0.9,0,2.3,20.3,20.3,0.685489451
2018,192,6,-0.9,0,2.3,20.2,20.2,0.691935584
2018,192,6.5,-0.9,0,2.3,20.1,20.1,0.676453085
2018,192,7,3.6,0,2.1,20.2,20.2,0.646693834
2018,192,7.5,51.1,0,3,20.2,20.2,0.646209218
2018,192,8,168,0,2.3,20.6,20.6,0.67169776
2018,192,8.5,210.4,0,1.8,20.9,20.9,0.69758119
2018,192,9,330.3,0,2.6,21.2,21.2,0.7410402
2018,192,9.5,365.4,0,2.4,21.4,21.4,0.753632286
2018,192,10,514.6,0,2,21.8,21.8,0.800577407
2018,192,10.5,591.9,0,2.5,21.9,21.9,0.7970182
2018,192,11,641.3,0,2.1,22.1,22.1,0.805027587
2018,192,11.5,651,0,1.5,22.6,22.6,0.855632909
2018,192,12,696.6,0,1.5,22.9,22.9,0.878662969
2018,192,12.5,643,0,1.3,23.4,23.4,0.923690324
2018,192,13,326.8,0,1.9,22.7,22.7,0.837075209
2018,192,13.5,277.8,0,2.2,22.1,22.1,0.751544162
2018,192,14,227.8,0,2.8,21.6,21.6,0.704202993
2018,192,14.5,223.5,0,1.9,21.9,21.9,0.701357071
2018,192,15,154.1,0,2,21.8,21.8,0.686983182
2018,192,15.5,150,0,1.1,21.8,21.8,0.670537054
2018,192,16,69,0,1.2,21.6,21.6,0.628265985
2018,192,16.5,76.2,0,1.9,21.5,21.5,0.626691244
2018,192,17,59.8,0,2.3,21.5,21.5,0.578497982
2018,192,17.5,18.7,0,3.1,21.4,21.4,0.537738893
2018,192,18,7,0,1.6,21.4,21.4,0.535756117
2018,192,18.5,-0.3,0,2.2,21.2,21.2,0.481193269
2018,192,19,-0.9,0,3.5,21.2,21.2,0.541487701
2018,192,19.5,-0.9,0,2.5,21.2,21.2,0.547179658
2018,192,20,-0.9,0,2.8,21,21,0.542247479
2018,192,20.5,-0.9,0,1.9,20.9,20.9,0.5575815
2018,192,21,-1,0,1.9,20.9,20.9,0.589805378
2018,192,21.5,-0.9,0,2.6,20.9,20.9,0.629953555
2018,192,22,-0.9,0,2,20.9,20.9,0.653684128
2018,192,22.5,-0.9,0,2.5,20.8,20.8,0.638303627
2018,192,23,-0.9,0,1.8,20.8,20.8,0.664375619
2018,192,23.5,-1,0,1.9,20.6,20.6,0.640461493
2018,193,0,-0.9,0,2.3,20.6,20.6,0.650646448
2018,193,0.5,-1,0,2.4,20.6,20.6,0.679297455
2018,193,1,-1,0,2.6,20.7,20.7,0.769883749
2018,193,1.5,-1,0,2,21,21,0.856703253
2018,193,2,-1,0,2.7,21.1,21.1,0.868115682
2018,193,2.5,-0.9,0,2.3,21,21,0.842989301
2018,193,3,-1,0,2.8,21,21,0.814717315
2018,193,3.5,-0.9,0,2.5,21,21,0.796164163
2018,193,4,-1,0,2.5,20.9,20.9,0.757048778
2018,193,4.5,-0.9,0,2.4,21,21,0.710837796
2018,193,5,-0.9,0,2.4,21,21,0.683603197
2018,193,5.5,-0.9,0,3.4,21,21,0.676816758
2018,193,6,-0.9,0,2.7,21,21,0.647013557
2018,193,6.5,-1,0,2.9,20.4,20.4,0.52852251
2018,193,7,1,0,2.9,20.2,20.2,0.463684868
2018,193,7.5,16.1,0,2.8,20.6,20.6,0.515296575
2018,193,8,24.7,0.2,2.4,20.3,20.3,0.442894064
2018,193,8.5,66.2,0,3,20.4,20.4,0.426939899
2018,193,9,109.7,0.2,2.8,20.7,20.7,0.462017693
2018,193,9.5,179.2,0,2.5,20.6,20.6,0.433977417
2018,193,10,212.1,0.4,1.6,20.7,20.7,0.418933141
2018,193,10.5,252.5,0,2.5,20.8,20.8,0.434898865
2018,193,11,202.8,0,2.2,21.1,21.1,0.495938013
2018,193,11.5,211.4,0,2.3,21.2,21.2,0.52008701
2018,193,12,249.9,0,2.7,21.4,21.4,0.553697436
2018,193,12.5,358.1,0,2.9,21.9,21.9,0.626322072
2018,193,13,282.9,0,2.8,21.9,21.9,0.612123898
2018,193,13.5,204.8,0,2.8,21.8,21.8,0.592962246
2018,193,14,163.2,0,2.3,21.8,21.8,0.58080008
2018,193,14.5,143.2,0,1.5,21.8,21.8,0.550326211
2018,193,15,131.3,0,1.1,21.9,21.9,0.550855518
2018,193,15.5,92.9,0,1,21.8,21.8,0.554961714
2018,193,16,90.8,0,1.2,21.7,21.7,0.543648929
2018,193,16.5,59.1,0,0.9,21.6,21.6,0.511176523
2018,193,17,23.3,0.4,1.1,21.2,21.2,0.429802703
2018,193,17.5,13.3,0,1.2,21,21,0.406042536
2018,193,18,3,0,1.2,21,21,0.403638116
2018,193,18.5,-0.8,0.2,1.5,21,21,0.386853746
2018,193,19,-1,0,1.4,21,21,0.393142127
2018,193,19.5,-1,0,1.4,21,21,0.413343191
2018,193,20,-1,0,1.6,21.1,21.1,0.431578397
2018,193,20.5,-0.9,0,1.1,21.1,21.1,0.46037669
2018,193,21,-0.9,0,1.5,21.1,21.1,0.45017269
2018,193,21.5,-1,0,1.7,21,21,0.442607164
2018,193,22,-1,0,1.4,20.9,20.9,0.445387607
2018,193,22.5,-1,0,1.8,20.9,20.9,0.459946241
2018,193,23,-0.9,0,1.4,20.9,20.9,0.479047067
2018,193,23.5,-1.1,0,1.9,20.9,20.9,0.503406841
2018,194,0,-1,0,1.6,20.7,20.7,0.494572355
2018,194,0.5,-1,0,1.6,20.7,20.7,0.525036831
2018,194,1,-0.9,0,1.7,20.7,20.7,0.559765989
2018,194,1.5,-1,0,2.2,20.8,20.8,0.588807637
2018,194,2,-1.2,0,1.9,20.8,20.8,0.600641286
2018,194,2.5,-1.1,0,2.2,20.9,20.9,0.609612268
2018,194,3,-1,0,1.9,21,21,0.632704741
2018,194,3.5,-1,0,1.3,21,21,0.668131483
2018,194,4,-1,0,1.5,20.9,20.9,0.687890308
2018,194,4.5,-1,0,2.3,21.2,21.2,0.76488563
2018,194,5,-0.9,0,1.8,21.2,21.2,0.794622738
2018,194,5.5,-1,0,2,21.2,21.2,0.856183369
2018,194,6,-1,0,2.3,21.3,21.3,0.871058418
2018,194,6.5,-1,0,1.9,21,21,0.834689569
2018,194,7,4.3,0,2.2,21.1,21.1,0.833579992
2018,194,7.5,77,0,2.4,21.1,21.1,0.818586435
2018,194,8,179,0,2.2,21.4,21.4,0.798458114
2018,194,8.5,212,0,2,21.8,21.8,0.823829622
2018,194,9,174.8,0,2.8,21.4,21.4,0.75419402
2018,194,9.5,396.1,0,2.7,21.5,21.5,0.76276835
2018,194,10,550.1,0,2.5,22,22,0.814333615
2018,194,10.5,645.7,0,2.4,22.2,22.2,0.825860132
2018,194,11,617.7,0,2.3,22.5,22.5,0.870346676
2018,194,11.5,615.6,0,2.1,22.4,22.4,0.848377452
2018,194,12,428.7,0,2.1,22.3,22.3,0.816176703
2018,194,12.5,495.2,0,3.3,22.3,22.3,0.825679721
2018,194,13,722.2,0,3.7,22.6,22.6,0.877505246
2018,194,13.5,706.2,0,2.8,22.7,22.7,0.864472284
2018,194,14,652.8,0,2.5,22.7,22.7,0.847353555
2018,194,14.5,583.6,0,2.1,22.8,22.8,0.868073284
2018,194,15,542.5,0,2.4,22.7,22.7,0.808455722
2018,194,15.5,425.7,0,2.1,22.4,22.4,0.778468409
2018,194,16,309.4,0,1.8,22.6,22.6,0.796339977
2018,194,16.5,118.2,0,1.5,22.4,22.4,0.69631333
2018,194,17,23,0,1.6,21.8,21.8,0.542153995
2018,194,17.5,7.7,0,1.7,21.7,21.7,0.496644122
2018,194,18,1.7,0,1,21.7,21.7,0.529463585
2018,194,18.5,-0.8,0,1.1,21.6,21.6,0.547964892
2018,194,19,-0.9,0,1.2,21.6,21.6,0.570336239
2018,194,19.5,-0.9,0,2.2,21.7,21.7,0.583469369
2018,194,20,-1,0,1.8,21.7,21.7,0.615141056
2018,194,20.5,-1,0,2.2,21.7,21.7,0.623536621
2018,194,21,-1,0,1.6,21.7,21.7,0.612366991
2018,194,21.5,-1,0,2.5,21.7,21.7,0.645685144
2018,194,22,-1,0,2.1,21.6,21.6,0.69356728
2018,194,22.5,-1,0,2.4,21.6,21.6,0.684067161
2018,194,23,-0.9,0,2.3,21.6,21.6,0.648517843
2018,194,23.5,-1,0,1.6,21.4,21.4,0.605371257
2018,195,0,-0.9,0,1.8,21.3,21.3,0.588166608
2018,195,0.5,-0.9,0,1.3,21.2,21.2,0.55909445
2018,195,1,-1,0,1.5,20.8,20.8,0.502133151
2018,195,1.5,-0.9,0,2.3,20.7,20.7,0.5499942
2018,195,2,-0.9,0,2.2,20.8,20.8,0.656865639
2018,195,2.5,-1,0,2.2,20.8,20.8,0.727135969
2018,195,3,-1,0,1.8,21,21,0.800493032
2018,195,3.5,-1,0,2.1,21,21,0.829484835
2018,195,4,-0.9,0,1.7,20.8,20.8,0.797248856
2018,195,4.5,-1,0,1.8,20.7,20.7,0.800749821
2018,195,5,-0.9,0,1.3,20.7,20.7,0.798850937
2018,195,5.5,-1,0,1.2,20.5,20.5,0.766969273
2018,195,6,-1,0,1.8,20.7,20.7,0.775937618
2018,195,6.5,-1,0,2,20.7,20.7,0.769597705
2018,195,7,5.2,0,1.9,20.7,20.7,0.7638112
2018,195,7.5,79,0,2.2,20.9,20.9,0.780399015
2018,195,8,164.4,0,2.2,21.2,21.2,0.817496707
2018,195,8.5,278.5,0,2.6,21.3,21.3,0.832325768
2018,195,9,351.2,0,2.7,21.5,21.5,0.853736123
2018,195,9.5,401.8,0,2.3,21.7,21.7,0.879053076
2018,195,10,502.5,0,2.3,22,22,0.922939866
2018,195,10.5,581.5,0,3,22.2,22.2,0.949566069
2018,195,11,632.5,0,2.9,22.5,22.5,0.978019108
2018,195,11.5,689.1,0,3,22.6,22.6,0.970354188
2018,195,12,727.4,0,3.2,22.4,22.4,0.940750263
2018,195,12.5,731.1,0,2.9,22.5,22.5,0.927475157
2018,195,13,743.5,0,2.7,22.7,22.7,0.938348543
2018,195,13.5,695,0,1.5,23.3,23.3,1.000874648
2018,195,14,656.9,0,1.3,23.3,23.3,1.024529126
2018,195,14.5,610.1,0,3.2,22.7,22.7,1.006847389
2018,195,15,562.2,0,3.1,22.4,22.4,1.012207833
2018,195,15.5,479.5,0,2.8,22.4,22.4,0.967806993
2018,195,16,367.7,0,2,22.4,22.4,0.926798431
2018,195,16.5,99.3,0,1.7,21.9,21.9,0.862276684
2018,195,17,56.6,0,1.5,21.5,21.5,0.796730243
2018,195,17.5,26,0,1.4,21.4,21.4,0.777095647
2018,195,18,8.1,0,1.3,21.3,21.3,0.7892627
2018,195,18.5,-0.1,0,1.5,21.3,21.3,0.793626127
2018,195,19,-1,0,1.4,21.3,21.3,0.828015328
2018,195,19.5,-0.9,0,1.5,21.4,21.4,0.858828675
2018,195,20,-1,0,1.4,21.4,21.4,0.868724235
2018,195,20.5,-0.9,0,1.3,21.3,21.3,0.842805459
2018,195,21,-0.9,0,1.3,21.3,21.3,0.837967174
2018,195,21.5,-1,0,1.1,21.2,21.2,0.836485782
2018,195,22,-0.9,0,1.6,21.3,21.3,0.835832213
2018,195,22.5,-1,0,1.9,21.2,21.2,0.830144645
2018,195,23,-1,0,2.3,21.1,21.1,0.867673825
2018,195,23.5,-0.9,0,1.9,21,21,0.867127183
2018,196,0,-1,0,2.4,20.9,20.9,0.855727743
2018,196,0.5,-0.9,0,2.2,20.8,20.8,0.856274631
2018,196,1,-0.9,0,2.2,20.6,20.6,0.814761408
2018,196,1.5,-1,0,2,20.6,20.6,0.83480126
2018,196,2,-1,0,2.2,20.8,20.8,0.911785064
2018,196,2.5,-1,0,2.2,20.8,20.8,0.941142347
2018,196,3,-1,0,1.6,20.6,20.6,0.925858781
2018,196,3.5,-1,0,2,20.5,20.5,0.927725715
2018,196,4,-1,0,1.7,20.6,20.6,0.958563548
2018,196,4.5,-1,0,1.9,20.7,20.7,0.97692523
2018,196,5,-1,0,1.7,20.7,20.7,0.993906451
2018,196,5.5,-0.9,0,1.4,20.7,20.7,0.992887504
2018,196,6,-1,0,2,20.7,20.7,0.987677047
2018,196,6.5,-0.9,0,2.1,20.8,20.8,0.991694576
2018,196,7,2.4,0,1.9,20.9,20.9,0.996750281
2018,196,7.5,28.2,0,2.4,20.8,20.8,0.982247915
2018,196,8,56.5,0,1.6,20.9,20.9,0.959739064
2018,196,8.5,104.3,0,1.5,21,21,0.944116039
2018,196,9,334.4,0,2.7,21.2,21.2,0.963853999
2018,196,9.5,422.6,0,2.9,21.4,21.4,0.997325668
2018,196,10,503.9,0,2.6,21.7,21.7,1.019582641
2018,196,10.5,505.8,0,3.1,21.9,21.9,1.022325101
2018,196,11,461.9,0,2.7,22,22,1.015320593
2018,196,11.5,414.3,0,2.1,22.1,22.1,1.001353626
2018,196,12,486.5,0,1.9,22.2,22.2,1.004793703
2018,196,12.5,374,0,1.8,22.2,22.2,0.962877108
2018,196,13,346.7,0,1.6,22.1,22.1,0.927493528
2018,196,13.5,324.7,0,2.2,22.1,22.1,0.916890951
2018,196,14,311.7,0,2.2,21.9,21.9,0.894799923
2018,196,14.5,320.2,0,2.4,21.9,21.9,0.839950395
2018,196,15,263.8,0,2.1,21.9,21.9,0.807246719
2018,196,15.5,199.1,0,2.4,21.8,21.8,0.792843852
2018,196,16,131.8,0,1.6,21.7,21.7,0.756475546
2018,196,16.5,77.5,0,0.9,21.6,21.6,0.722731426
2018,196,17,34,0,1,21.5,21.5,0.722049588
2018,196,17.5,17.2,0,1.4,21.5,21.5,0.748514353
2018,196,18,4.9,0,1.4,21.5,21.5,0.726576806
2018,196,18.5,-0.8,0,1.6,21.5,21.5,0.691582872
2018,196,19,-1,0,1.3,21.5,21.5,0.66882465
2018,196,19.5,-0.9,0,1.8,21.6,21.6,0.669880922
2018,196,20,-0.9,0,1.3,21.5,21.5,0.64771072
2018,196,20.5,-1,0,1.3,21.4,21.4,0.625845481
2018,196,21,-0.9,0,1.7,21.4,21.4,0.628143427
2018,196,21.5,-1,0,1.5,21.5,21.5,0.643730007
2018,196,22,-0.9,0,1.8,21.5,21.5,0.652228959
2018,196,22.5,-0.9,0,1.9,21.4,21.4,0.659123489
2018,196,23,-0.9,0,1.5,21.3,21.3,0.651054646
2018,196,23.5,-1,0,0.9,21.2,21.2,0.638189293
2018,197,0,-1,0,1.3,21.2,21.2,0.646437773
2018,197,0.5,-1,0,1.7,21.1,21.1,0.621166314
2018,197,1,-0.9,0,1.5,21.2,21.2,0.626591239
2018,197,1.5,-1,0,1.9,21.5,21.5,0.677562711
2018,197,2,-0.9,0,1.1,21.3,21.3,0.634350167
2018,197,2.5,-0.9,0,1.3,21,21,0.594160338
2018,197,3,-1,0,0.8,21,21,0.57060556
2018,197,3.5,-1,0,1,20.9,20.9,0.558701266
2018,197,4,-1,0,0.7,21.2,21.2,0.589921838
2018,197,4.5,-0.9,0,1.3,21,21,0.553205023
2018,197,5,-0.9,0,1.4,21.3,21.3,0.590761304
2018,197,5.5,-1,0,1.2,20.9,20.9,0.51722842
2018,197,6,-1,0,1,20.8,20.8,0.513792065
2018,197,6.5,-1,0,0.9,20.5,20.5,0.470266445
2018,197,7,3.2,0,1,20.6,20.6,0.477133443
2018,197,7.5,74.6,0,1,20.8,20.8,0.493726411
2018,197,8,169.6,0,0.5,21.9,21.9,0.615394786
2018,197,8.5,257.8,0,0.7,22.9,22.9,0.744902904
2018,197,9,343.4,0,1,23.3,23.3,0.79667469
2018,197,9.5,412.1,0,1.6,23.9,23.9,0.873622566
2018,197,10,461,0,3.2,23.4,23.4,0.866748148
2018,197,10.5,534.8,0,3.5,23.3,23.3,0.873841644
2018,197,11,408.4,0,2.6,23.5,23.5,0.90115538
2018,197,11.5,478.1,0,3,23.1,23.1,0.863463094
2018,197,12,403.2,0,3.4,22.8,22.8,0.799118701
2018,197,12.5,393.3,0,3.6,22.5,22.5,0.724164115
2018,197,13,396.8,0,2.8,22.4,22.4,0.66701302
2018,197,13.5,340.2,0,3.1,22.4,22.4,0.656305502
2018,197,14,337.8,0,3.5,22.4,22.4,0.64806876
2018,197,14.5,262.4,0,2.5,22.5,22.5,0.588474451
2018,197,15,149.2,0,2.3,22.2,22.2,0.515309473
2018,197,15.5,120.9,0,2.7,22,22,0.484530518
2018,197,16,101,0,2.3,22,22,0.497418661
2018,197,16.5,96.6,0,0.8,22.4,22.4,0.566902021
2018,197,17,42.6,0,1.5,22.1,22.1,0.46414114
2018,197,17.5,12,0,1.9,21.9,21.9,0.402753703
2018,197,18,4.5,0,1.7,21.8,21.8,0.403623072
2018,197,18.5,-0.9,0,1.7,21.8,21.8,0.387778137
2018,197,19,-0.9,0,2.1,21.8,21.8,0.374201912
2018,197,19.5,-0.9,0,2.3,21.8,21.8,0.364737677
2018,197,20,-1,0,2.6,21.8,21.8,0.351402082
2018,197,20.5,-0.9,0,2.3,21.7,21.7,0.340223109
2018,197,21,-1.1,0,2.4,21.8,21.8,0.369324355
2018,197,21.5,-1,0,1.8,21.7,21.7,0.373391629
2018,197,22,-0.9,0,1.7,21.7,21.7,0.379274638
2018,197,22.5,-1,0,1.5,21.5,21.5,0.351253119
2018,197,23,-1,0,0.9,21.3,21.3,0.366095536
2018,197,23.5,-1,0,1.9,21.5,21.5,0.470108932
2018,198,0,-1,0,1.6,21.8,21.8,0.611167839
2018,198,0.5,-0.9,0,1.5,21.7,21.7,0.634443762
2018,198,1,-0.9,0,2.2,21.7,21.7,0.648255012
2018,198,1.5,-1,0,2.1,21.7,21.7,0.660405054
2018,198,2,-1,0,2.2,22,22,0.726773156
2018,198,2.5,-0.9,0,2.4,22.1,22.1,0.745456426
2018,198,3,-1,0,2.1,22,22,0.715256799
2018,198,3.5,-0.9,0,2.4,21.8,21.8,0.688641713
2018,198,4,-0.9,0,2.2,22.2,22.2,0.76874336
2018,198,4.5,-1,0,2.5,22.3,22.3,0.787260834
2018,198,5,-1,0,2.6,22.2,22.2,0.801650891
2018,198,5.5,-0.9,0,1.6,22,22,0.796430561
2018,198,6,-0.9,0,2,21.8,21.8,0.753872009
2018,198,6.5,-0.8,0,2.1,22.4,22.4,0.817060067
2018,198,7,6.6,0,2.9,22.3,22.3,0.780690813
2018,198,7.5,76.3,0,2.9,22.2,22.2,0.744442332
2018,198,8,101,0,2.9,22.2,22.2,0.716490482
2018,198,8.5,86.4,0,2.2,22.2,22.2,0.726645982
2018,198,9,361,0,3,22.4,22.4,0.766688628
2018,198,9.5,385.9,0,2.5,22.8,22.8,0.795902398
2018,198,10,398.6,0,2.4,22.9,22.9,0.770118039
2018,198,10.5,290.8,0,1.8,22.9,22.9,0.771489058
2018,198,11,181.6,0,2.5,22.5,22.5,0.723933498
2018,198,11.5,300,0,2,22.4,22.4,0.701215679
2018,198,12,391.9,0,1.6,22.8,22.8,0.777444586
2018,198,12.5,417.3,0,1.8,23,23,0.8364139
2018,198,13,533.3,0,1.8,23.4,23.4,0.883396012
2018,198,13.5,482.6,0,2.7,23.4,23.4,0.885065405
2018,198,14,412.1,0,2.7,23.2,23.2,0.86185007
2018,198,14.5,367,0,2.9,23.1,23.1,0.878608868
2018,198,15,290.6,0,2.4,23,23,0.856214866
2018,198,15.5,241.7,0,2.7,22.9,22.9,0.820171506
2018,198,16,177.3,0,2.4,22.7,22.7,0.743685685
2018,198,16.5,130.4,0,1.5,22.6,22.6,0.671073856
2018,198,17,54.1,0,1,22.5,22.5,0.624900869
2018,198,17.5,31.7,0,1.1,22.3,22.3,0.61284785
2018,198,18,9.7,0,1.7,22.2,22.2,0.635629238
2018,198,18.5,-0.3,0,1.9,22.2,22.2,0.639772465
2018,198,19,-0.9,0,1.7,22.3,22.3,0.671812171
2018,198,19.5,-0.8,0,1.7,22.4,22.4,0.707559797
2018,198,20,-0.9,0,1.7,22.5,22.5,0.765325688
2018,198,20.5,-0.9,0,1.8,22.6,22.6,0.781869635
2018,198,21,-0.9,0,1.7,22.7,22.7,0.779326302
2018,198,21.5,-0.9,0,2.6,22.5,22.5,0.741152588
2018,198,22,-1,0,2.4,22.3,22.3,0.675503679
2018,198,22.5,-0.9,0,2.7,22.3,22.3,0.645121755
2018,198,23,-0.8,0,2,22.3,22.3,0.656003966
2018,198,23.5,-1,0,2.3,22.3,22.3,0.663144741
2018,199,0,-0.9,0,2.1,22.2,22.2,0.626012185
2018,199,0.5,-0.9,0,2.3,22.2,22.2,0.627448087
2018,199,1,-1,0.4,1.9,21.7,21.7,0.520939081
2018,199,1.5,-1,1,1,21,21,0.365948877
2018,199,2,-0.9,0.2,2.1,20.9,20.9,0.320948434
2018,199,2.5,-1,0,2.4,21.2,21.2,0.364317482
2018,199,3,-0.9,0,2.4,21.3,21.3,0.372563166
2018,199,3.5,-1,0,3,21.3,21.3,0.361875745
2018,199,4,-1,0.4,1.9,21.3,21.3,0.366540821
2018,199,4.5,-1.1,1.4,1.6,21.1,21.1,0.324261863
2018,199,5,-1.1,1.2,1.4,20.6,20.6,0.259071844
2018,199,5.5,-0.9,0.4,1,20.6,20.6,0.268796775
2018,199,6,-1,0.2,1.8,20.5,20.5,0.281976699
2018,199,6.5,-1,0.2,2.2,20.7,20.7,0.286122101
2018,199,7,0.2,0,1.4,21.3,21.3,0.3805629
2018,199,7.5,7.5,0,1.3,21.3,21.3,0.363642435
2018,199,8,21.3,0.4,1.2,21.4,21.4,0.38249671
2018,199,8.5,55.9,0,1.2,21.3,21.3,0.325737782
2018,199,9,59.6,1,1.3,21.1,21.1,0.289162057
2018,199,9.5,43.7,1.4,1.3,21,21,0.273476285
